run_id,scenario_id,library,valid,invalid_reason,delivery_ratio,forward_delivery_ratio,forward_delivery_ratio_r,forward_delivery_ratio_u,server_echo_accept_ratio,server_echo_accept_ratio_r,server_echo_accept_ratio_u,return_delivery_ratio,return_delivery_ratio_r,return_delivery_ratio_u,rtt_r_p50_us,rtt_r_p95_us,rtt_r_p99_us,rtt_u_p50_us,rtt_u_p95_us,rtt_u_p99_us,server_cpu_pct,server_cpu_pct_peak
game_server_c96_r3,gns_r1_u20_128_96_broadcast_0_adaptive,gns,0,server_crash,0.4029,,,,,,,,,,5299000,9024000,11679000,5621000,9323000,11226000,,
game_server_c96_r3,raknet_r1_u20_128_96_broadcast_0_adaptive,raknet,0,client_tick,0.9760,0.9856,0.9500,0.9277,1.0000,1.0000,1.0000,0.9903,1.0000,0.9898,149800,270900,309600,58200,215300,258600,75.13,122.36
media_relay_c100_r1,coop_rudp_r0_u30_1000_100_broadcast_0_adaptive,coop_rudp,1,ok,0.9721,0.9873,,0.9873,0.9964,,0.9964,0.9882,,0.9882,0,0,0,65800,79500,86200,70.12,99.54
media_relay_c100_r1,apex_rudp_r0_u30_1000_100_broadcast_0_adaptive,apex_rudp,1,ok,0.9737,0.9897,,0.9847,1.0000,,1.0000,0.9839,,0.9839,0,0,0,54100,66600,90200,37.54,48.63
media_relay_c100_r2,coop_rudp_r0_u30_1000_100_broadcast_0_adaptive,coop_rudp,1,ok,0.9749,0.9877,,0.9877,0.9976,,0.9976,0.9894,,0.9894,0,0,0,65400,78800,84600,69.91,84.46
media_relay_c100_r2,apex_rudp_r0_u30_1000_100_broadcast_0_adaptive,apex_rudp,1,ok,0.9749,0.9896,,0.9863,1.0000,,1.0000,0.9851,,0.9851,0,0,0,54200,67000,77600,44.40,126.91
media_relay_c100_r3,coop_rudp_r0_u30_1000_100_broadcast_0_adaptive,coop_rudp,1,ok,0.9760,0.9923,,0.9923,0.9946,,0.9946,0.9890,,0.9890,0,0,0,65700,79400,85900,70.54,90.93
media_relay_c100_r3,apex_rudp_r0_u30_1000_100_broadcast_0_adaptive,apex_rudp,1,ok,0.9737,0.9893,,0.9844,1.0000,,1.0000,0.9842,,0.9842,0,0,0,54100,66500,80900,42.78,59.41
media_relay_c125_r1,coop_rudp_r0_u30_1000_125_broadcast_0_adaptive,coop_rudp,1,ok,0.8172,0.9908,,0.9908,0.8373,,0.8373,0.9850,,0.9850,0,0,0,76100,94900,105200,87.58,100.00
media_relay_c125_r1,apex_rudp_r0_u30_1000_125_broadcast_0_adaptive,apex_rudp,1,ok,0.9713,0.9865,,0.9816,1.0000,,1.0000,0.9846,,0.9846,0,0,0,63000,96000,123500,55.68,67.81
media_relay_c125_r2,coop_rudp_r0_u30_1000_125_broadcast_0_adaptive,coop_rudp,1,ok,0.8186,0.9924,,0.9924,0.8383,,0.8383,0.9840,,0.9840,0,0,0,76300,95100,107000,87.92,100.01
media_relay_c125_r2,apex_rudp_r0_u30_1000_125_broadcast_0_adaptive,apex_rudp,1,ok,0.9742,0.9916,,0.9833,1.0000,,1.0000,0.9825,,0.9825,0,0,0,64800,114300,163600,59.68,140.33
media_relay_c125_r3,coop_rudp_r0_u30_1000_125_broadcast_0_adaptive,coop_rudp,1,ok,0.8090,0.9875,,0.9875,0.8318,,0.8318,0.9849,,0.9849,0,0,0,76400,94800,103700,88.27,100.00
media_relay_c125_r3,apex_rudp_r0_u30_1000_125_broadcast_0_adaptive,apex_rudp,1,ok,0.9680,0.9875,,0.9826,1.0000,,1.0000,0.9803,,0.9803,0,0,0,61600,81300,103400,53.68,73.70
media_relay_c150_r1,apex_rudp_r0_u30_1000_150_broadcast_0_adaptive,apex_rudp,1,ok,0.6493,0.9902,,0.9902,1.0000,,1.0000,0.6557,,0.6557,0,0,0,1641000,1822000,1861000,64.87,119.09
media_relay_c150_r2,apex_rudp_r0_u30_1000_150_broadcast_0_adaptive,apex_rudp,1,ok,0.6469,0.9876,,0.9876,1.0000,,1.0000,0.6550,,0.6550,0,0,0,1640000,1868000,1911000,56.87,95.54
media_relay_c150_r3,apex_rudp_r0_u30_1000_150_broadcast_0_adaptive,apex_rudp,1,ok,0.6656,0.9905,,0.9905,1.0000,,1.0000,0.6720,,0.6720,0,0,0,1632000,1886000,1917000,50.84,67.15
media_relay_c50_r1,coop_rudp_r0_u30_1000_50_broadcast_0_adaptive,coop_rudp,1,ok,0.9831,0.9933,,0.9933,1.0000,,1.0000,0.9897,,0.9897,0,0,0,55100,66900,71500,31.81,65.12
media_relay_c50_r1,apex_rudp_r0_u30_1000_50_broadcast_0_adaptive,apex_rudp,1,ok,0.9745,0.9850,,0.9850,1.0000,,1.0000,0.9893,,0.9893,0,0,0,51300,63200,68700,20.64,25.71
media_relay_c50_r1,litenetlib_r0_u30_1000_50_broadcast_0_adaptive,litenetlib,1,ok,0.9793,0.9893,,0.9893,1.0000,,1.0000,0.9899,,0.9899,0,0,0,68000,85500,93400,97.62,159.78
media_relay_c50_r1,enet_r0_u30_1000_50_broadcast_0_adaptive,enet,1,ok,0.9608,0.9884,,0.9884,1.0000,,1.0000,0.9721,,0.9721,0,0,0,56900,70800,75300,79.07,100.00
media_relay_c50_r1,gns_r0_u30_1000_50_broadcast_0_adaptive,gns,1,ok,0.1530,0.9893,,0.9893,0.1711,,0.1711,0.9035,,0.9035,0,0,0,2113000,2131000,2136000,84.77,92.19
media_relay_c50_r1,raknet_r0_u30_1000_50_broadcast_0_adaptive,raknet,0,client_tick,0.8135,0.9868,,0.9572,1.0000,,1.0000,0.8244,,0.8244,0,0,0,1067000,1161000,1203000,118.12,123.26
media_relay_c50_r2,coop_rudp_r0_u30_1000_50_broadcast_0_adaptive,coop_rudp,1,ok,0.9818,0.9917,,0.9917,1.0000,,1.0000,0.9900,,0.9900,0,0,0,55000,66400,71300,31.84,40.36
media_relay_c50_r2,apex_rudp_r0_u30_1000_50_broadcast_0_adaptive,apex_rudp,1,ok,0.9841,0.9933,,0.9933,1.0000,,1.0000,0.9907,,0.9907,0,0,0,51300,63300,68300,20.38,24.12
media_relay_c50_r2,litenetlib_r0_u30_1000_50_broadcast_0_adaptive,litenetlib,1,ok,0.9800,0.9898,,0.9898,1.0000,,1.0000,0.9901,,0.9901,0,0,0,68200,87400,120200,95.76,160.39
media_relay_c50_r2,enet_r0_u30_1000_50_broadcast_0_adaptive,enet,1,ok,0.9381,0.9871,,0.9871,1.0000,,1.0000,0.9504,,0.9504,0,0,0,56400,69600,74000,75.49,85.14
media_relay_c50_r2,gns_r0_u30_1000_50_broadcast_0_adaptive,gns,1,ok,0.1530,0.9911,,0.9911,0.1708,,0.1708,0.9037,,0.9037,0,0,0,2113000,2131000,2136000,85.07,96.07
media_relay_c50_r2,raknet_r0_u30_1000_50_broadcast_0_adaptive,raknet,1,ok,0.8199,0.9896,,0.9896,1.0000,,1.0000,0.8285,,0.8285,0,0,0,1075000,1165000,1209000,121.85,147.54
media_relay_c50_r3,coop_rudp_r0_u30_1000_50_broadcast_0_adaptive,coop_rudp,1,ok,0.9825,0.9917,,0.9917,1.0000,,1.0000,0.9908,,0.9908,0,0,0,55100,67200,72000,31.80,58.34
media_relay_c50_r3,apex_rudp_r0_u30_1000_50_broadcast_0_adaptive,apex_rudp,1,ok,0.9806,0.9900,,0.9900,1.0000,,1.0000,0.9905,,0.9905,0,0,0,51100,63300,68500,20.71,27.04
media_relay_c50_r3,litenetlib_r0_u30_1000_50_broadcast_0_adaptive,litenetlib,1,ok,0.9795,0.9894,,0.9894,1.0000,,1.0000,0.9900,,0.9900,0,0,0,68000,85800,94500,94.54,143.95
media_relay_c50_r3,enet_r0_u30_1000_50_broadcast_0_adaptive,enet,1,ok,0.9415,0.9894,,0.9894,1.0000,,1.0000,0.9516,,0.9516,0,0,0,56900,70900,75900,78.25,100.01
media_relay_c50_r3,gns_r0_u30_1000_50_broadcast_0_adaptive,gns,1,ok,0.1529,0.9901,,0.9901,0.1710,,0.1710,0.9032,,0.9032,0,0,0,2113000,2131000,2136000,84.59,90.70
media_relay_c50_r3,raknet_r0_u30_1000_50_broadcast_0_adaptive,raknet,1,ok,0.8302,0.9887,,0.9887,1.0000,,1.0000,0.8396,,0.8396,0,0,0,1075000,1155000,1190000,121.77,152.28
media_relay_c75_r1,coop_rudp_r0_u30_1000_75_broadcast_0_adaptive,coop_rudp,1,ok,0.9770,0.9886,,0.9886,0.9985,,0.9985,0.9898,,0.9898,0,0,0,59300,71100,75900,46.84,56.11
media_relay_c75_r1,apex_rudp_r0_u30_1000_75_broadcast_0_adaptive,apex_rudp,1,ok,0.9826,0.9933,,0.9917,1.0000,,1.0000,0.9893,,0.9893,0,0,0,52100,64100,72400,27.10,32.91
media_relay_c75_r1,litenetlib_r0_u30_1000_75_broadcast_0_adaptive,litenetlib,0,client_tick,0.0625,0.9254,,0.0874,1.0000,,1.0000,0.0675,,0.0675,0,0,0,673900,1457000,1679000,25.77,150.58
media_relay_c75_r2,coop_rudp_r0_u30_1000_75_broadcast_0_adaptive,coop_rudp,1,ok,0.9779,0.9884,,0.9884,0.9988,,0.9988,0.9906,,0.9906,0,0,0,59700,71400,76300,47.13,57.41
media_relay_c75_r2,apex_rudp_r0_u30_1000_75_broadcast_0_adaptive,apex_rudp,1,ok,0.9854,0.9959,,0.9909,1.0000,,1.0000,0.9895,,0.9895,0,0,0,51700,64200,73700,27.08,32.35
media_relay_c75_r2,litenetlib_r0_u30_1000_75_broadcast_0_adaptive,litenetlib,0,client_tick,0.1601,0.9679,,0.2824,1.0000,,1.0000,0.1654,,0.1654,0,0,0,2501000,18446744060850265,18446744060850265,45.56,169.69
media_relay_c75_r3,coop_rudp_r0_u30_1000_75_broadcast_0_adaptive,coop_rudp,1,ok,0.9820,0.9925,,0.9925,0.9993,,0.9993,0.9902,,0.9902,0,0,0,59400,71200,76300,47.33,65.56
media_relay_c75_r3,apex_rudp_r0_u30_1000_75_broadcast_0_adaptive,apex_rudp,1,ok,0.9759,0.9873,,0.9824,1.0000,,1.0000,0.9885,,0.9885,0,0,0,52200,64700,80800,27.67,149.11
media_relay_c75_r3,litenetlib_r0_u30_1000_75_broadcast_0_adaptive,litenetlib,1,ok,0.3079,0.9910,,0.9910,1.0000,,1.0000,0.3107,,0.3107,0,0,0,956800,18446744066347463,18446744066347463,121.92,200.92
