run_id,scenario_id,library,rate_r,rate_u,size,conns,loss,mode,duration_s,warmup_s,ramp_up_ms,tail_ms,idle_policy,server_cpu_pin,client_cpu_pin,pinning_policy,flush_policy,supports_reliability,min_payload_bytes,max_payload_bytes,max_connections,transport_mode
game_server_c96_r3,litenetlib_r1_u20_128_96_broadcast_0_adaptive,litenetlib,1,20,128,96,0,broadcast,20,5,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",library_internal,1,17,1000,unbounded,litenetlib_message
game_server_c96_r3,gns_r1_u20_128_96_broadcast_0_adaptive,gns,1,20,128,96,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",no_nagle,1,17,65536,unbounded,gns_message
game_server_c96_r3,raknet_r1_u20_128_96_broadcast_0_adaptive,raknet,1,20,128,96,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",library_internal,1,17,65536,4096,raknet_message
media_relay_c100_r1,coop_rudp_r0_u30_1000_100_broadcast_0_adaptive,coop_rudp,0,30,1000,100,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",coop_flush_unreliable,1,17,1148,4096,udp_datagram
media_relay_c100_r1,apex_rudp_r0_u30_1000_100_broadcast_0_adaptive,apex_rudp,0,30,1000,100,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",server_async_unreliable_piggyback_ack,1,17,65486,unbounded,udp_datagram
media_relay_c100_r2,coop_rudp_r0_u30_1000_100_broadcast_0_adaptive,coop_rudp,0,30,1000,100,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",coop_flush_unreliable,1,17,1148,4096,udp_datagram
media_relay_c100_r2,apex_rudp_r0_u30_1000_100_broadcast_0_adaptive,apex_rudp,0,30,1000,100,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",server_async_unreliable_piggyback_ack,1,17,65486,unbounded,udp_datagram
media_relay_c100_r3,coop_rudp_r0_u30_1000_100_broadcast_0_adaptive,coop_rudp,0,30,1000,100,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",coop_flush_unreliable,1,17,1148,4096,udp_datagram
media_relay_c100_r3,apex_rudp_r0_u30_1000_100_broadcast_0_adaptive,apex_rudp,0,30,1000,100,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",server_async_unreliable_piggyback_ack,1,17,65486,unbounded,udp_datagram
media_relay_c125_r1,coop_rudp_r0_u30_1000_125_broadcast_0_adaptive,coop_rudp,0,30,1000,125,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",coop_flush_unreliable,1,17,1148,4096,udp_datagram
media_relay_c125_r1,apex_rudp_r0_u30_1000_125_broadcast_0_adaptive,apex_rudp,0,30,1000,125,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",server_async_unreliable_piggyback_ack,1,17,65486,unbounded,udp_datagram
media_relay_c125_r2,coop_rudp_r0_u30_1000_125_broadcast_0_adaptive,coop_rudp,0,30,1000,125,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",coop_flush_unreliable,1,17,1148,4096,udp_datagram
media_relay_c125_r2,apex_rudp_r0_u30_1000_125_broadcast_0_adaptive,apex_rudp,0,30,1000,125,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",server_async_unreliable_piggyback_ack,1,17,65486,unbounded,udp_datagram
media_relay_c125_r3,coop_rudp_r0_u30_1000_125_broadcast_0_adaptive,coop_rudp,0,30,1000,125,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",coop_flush_unreliable,1,17,1148,4096,udp_datagram
media_relay_c125_r3,apex_rudp_r0_u30_1000_125_broadcast_0_adaptive,apex_rudp,0,30,1000,125,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",server_async_unreliable_piggyback_ack,1,17,65486,unbounded,udp_datagram
media_relay_c150_r1,apex_rudp_r0_u30_1000_150_broadcast_0_adaptive,apex_rudp,0,30,1000,150,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",server_async_unreliable_piggyback_ack,1,17,65486,unbounded,udp_datagram
media_relay_c150_r2,apex_rudp_r0_u30_1000_150_broadcast_0_adaptive,apex_rudp,0,30,1000,150,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",server_async_unreliable_piggyback_ack,1,17,65486,unbounded,udp_datagram
media_relay_c150_r3,apex_rudp_r0_u30_1000_150_broadcast_0_adaptive,apex_rudp,0,30,1000,150,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",server_async_unreliable_piggyback_ack,1,17,65486,unbounded,udp_datagram
media_relay_c50_r1,coop_rudp_r0_u30_1000_50_broadcast_0_adaptive,coop_rudp,0,30,1000,50,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",coop_flush_unreliable,1,17,1148,4096,udp_datagram
media_relay_c50_r1,apex_rudp_r0_u30_1000_50_broadcast_0_adaptive,apex_rudp,0,30,1000,50,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",server_async_unreliable_piggyback_ack,1,17,65486,unbounded,udp_datagram
media_relay_c50_r1,litenetlib_r0_u30_1000_50_broadcast_0_adaptive,litenetlib,0,30,1000,50,0,broadcast,20,5,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",library_internal,1,17,1000,unbounded,litenetlib_message
media_relay_c50_r1,enet_r0_u30_1000_50_broadcast_0_adaptive,enet,0,30,1000,50,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",poll_flush,1,17,65536,4095,enet_packet
media_relay_c50_r1,gns_r0_u30_1000_50_broadcast_0_adaptive,gns,0,30,1000,50,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",no_nagle,1,17,65536,unbounded,gns_message
media_relay_c50_r1,raknet_r0_u30_1000_50_broadcast_0_adaptive,raknet,0,30,1000,50,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",library_internal,1,17,65536,4096,raknet_message
media_relay_c50_r2,coop_rudp_r0_u30_1000_50_broadcast_0_adaptive,coop_rudp,0,30,1000,50,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",coop_flush_unreliable,1,17,1148,4096,udp_datagram
media_relay_c50_r2,apex_rudp_r0_u30_1000_50_broadcast_0_adaptive,apex_rudp,0,30,1000,50,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",server_async_unreliable_piggyback_ack,1,17,65486,unbounded,udp_datagram
media_relay_c50_r2,litenetlib_r0_u30_1000_50_broadcast_0_adaptive,litenetlib,0,30,1000,50,0,broadcast,20,5,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",library_internal,1,17,1000,unbounded,litenetlib_message
media_relay_c50_r2,enet_r0_u30_1000_50_broadcast_0_adaptive,enet,0,30,1000,50,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",poll_flush,1,17,65536,4095,enet_packet
media_relay_c50_r2,gns_r0_u30_1000_50_broadcast_0_adaptive,gns,0,30,1000,50,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",no_nagle,1,17,65536,unbounded,gns_message
media_relay_c50_r2,raknet_r0_u30_1000_50_broadcast_0_adaptive,raknet,0,30,1000,50,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",library_internal,1,17,65536,4096,raknet_message
media_relay_c50_r3,coop_rudp_r0_u30_1000_50_broadcast_0_adaptive,coop_rudp,0,30,1000,50,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",coop_flush_unreliable,1,17,1148,4096,udp_datagram
media_relay_c50_r3,apex_rudp_r0_u30_1000_50_broadcast_0_adaptive,apex_rudp,0,30,1000,50,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",server_async_unreliable_piggyback_ack,1,17,65486,unbounded,udp_datagram
media_relay_c50_r3,litenetlib_r0_u30_1000_50_broadcast_0_adaptive,litenetlib,0,30,1000,50,0,broadcast,20,5,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",library_internal,1,17,1000,unbounded,litenetlib_message
media_relay_c50_r3,enet_r0_u30_1000_50_broadcast_0_adaptive,enet,0,30,1000,50,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",poll_flush,1,17,65536,4095,enet_packet
media_relay_c50_r3,gns_r0_u30_1000_50_broadcast_0_adaptive,gns,0,30,1000,50,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",no_nagle,1,17,65536,unbounded,gns_message
media_relay_c50_r3,raknet_r0_u30_1000_50_broadcast_0_adaptive,raknet,0,30,1000,50,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",library_internal,1,17,65536,4096,raknet_message
media_relay_c75_r1,coop_rudp_r0_u30_1000_75_broadcast_0_adaptive,coop_rudp,0,30,1000,75,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",coop_flush_unreliable,1,17,1148,4096,udp_datagram
media_relay_c75_r1,apex_rudp_r0_u30_1000_75_broadcast_0_adaptive,apex_rudp,0,30,1000,75,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",server_async_unreliable_piggyback_ack,1,17,65486,unbounded,udp_datagram
media_relay_c75_r1,litenetlib_r0_u30_1000_75_broadcast_0_adaptive,litenetlib,0,30,1000,75,0,broadcast,20,5,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",library_internal,1,17,1000,unbounded,litenetlib_message
media_relay_c75_r2,coop_rudp_r0_u30_1000_75_broadcast_0_adaptive,coop_rudp,0,30,1000,75,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",coop_flush_unreliable,1,17,1148,4096,udp_datagram
media_relay_c75_r2,apex_rudp_r0_u30_1000_75_broadcast_0_adaptive,apex_rudp,0,30,1000,75,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",server_async_unreliable_piggyback_ack,1,17,65486,unbounded,udp_datagram
media_relay_c75_r2,litenetlib_r0_u30_1000_75_broadcast_0_adaptive,litenetlib,0,30,1000,75,0,broadcast,20,5,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",library_internal,1,17,1000,unbounded,litenetlib_message
media_relay_c75_r3,coop_rudp_r0_u30_1000_75_broadcast_0_adaptive,coop_rudp,0,30,1000,75,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",coop_flush_unreliable,1,17,1148,4096,udp_datagram
media_relay_c75_r3,apex_rudp_r0_u30_1000_75_broadcast_0_adaptive,apex_rudp,0,30,1000,75,0,broadcast,20,2,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",server_async_unreliable_piggyback_ack,1,17,65486,unbounded,udp_datagram
media_relay_c75_r3,litenetlib_r0_u30_1000_75_broadcast_0_adaptive,litenetlib,0,30,1000,75,0,broadcast,20,5,0,500,adaptive,"7,15","5,6,13,14","server=7,15;client=5,6,13,14",library_internal,1,17,1000,unbounded,litenetlib_message
